"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"5 years","National Total","Dep0506","full","2402","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0506","full","176","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0506","full","166","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0506","full","287","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0506","full","102","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0506","full","272","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hawkes Bay","Dep0506","full","82","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0506","full","69","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0506","full","47","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0506","full","77","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0506","full","103","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Northland","Dep0506","full","61","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0506","full","28","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Southern","Dep0506","full","147","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Tairāwhiti","Dep0506","full","16","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0506","full","75","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0506","full","236","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0506","full","25","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waitematā","Dep0506","full","374","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0506","full","31","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0506","full","28","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","National Total","Dep0506","proportion","0.702","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0506","proportion","0.796","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0506","proportion","0.657","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0506","proportion","0.827","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0506","proportion","0.755","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0506","proportion","0.726","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hawkes Bay","Dep0506","proportion","0.615","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0506","proportion","0.761","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0506","proportion","0.654","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0506","proportion","0.588","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0506","proportion","0.684","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Northland","Dep0506","proportion","0.525","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0506","proportion","0.683","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Southern","Dep0506","proportion","0.804","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Tairāwhiti","Dep0506","proportion","0.842","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0506","proportion","0.64","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0506","proportion","0.555","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0506","proportion","0.742","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waitematā","Dep0506","proportion","0.709","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0506","proportion","0.571","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0506","proportion","0.778","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","National Total","Dep0506","proportion","0.86","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0506","proportion","0.892","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0506","proportion","0.801","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0506","proportion","0.923","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0506","proportion","0.888","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0506","proportion","0.894","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hawkes Bay","Dep0506","proportion","0.821","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0506","proportion","0.882","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0506","proportion","0.75","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0506","proportion","0.811","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0506","proportion","0.789","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Northland","Dep0506","proportion","0.831","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0506","proportion","0.947","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Southern","Dep0506","proportion","0.919","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Tairāwhiti","Dep0506","proportion","0.714","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0506","proportion","0.788","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0506","proportion","0.828","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0506","proportion","0.912","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waitematā","Dep0506","proportion","0.861","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0506","proportion","0.818","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0506","proportion","0.804","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","National Total","Dep0506","proportion","0.908","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0506","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0506","proportion","0.855","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0506","proportion","0.929","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0506","proportion","0.967","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0506","proportion","0.921","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hawkes Bay","Dep0506","proportion","0.898","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0506","proportion","0.958","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0506","proportion","0.789","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0506","proportion","0.852","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0506","proportion","0.874","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Northland","Dep0506","proportion","0.862","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0506","proportion","0.957","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Southern","Dep0506","proportion","0.937","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Tairāwhiti","Dep0506","proportion","0.786","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0506","proportion","0.778","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0506","proportion","0.895","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0506","proportion","0.926","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waitematā","Dep0506","proportion","0.919","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0506","proportion","0.971","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0506","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","National Total","Dep0506","proportion","0.682","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0506","proportion","0.756","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0506","proportion","0.6","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0506","proportion","0.803","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0506","proportion","0.84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0506","proportion","0.636","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hawkes Bay","Dep0506","proportion","0.57","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0506","proportion","0.789","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0506","proportion","0.72","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0506","proportion","0.619","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0506","proportion","0.718","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Northland","Dep0506","proportion","0.479","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0506","proportion","0.714","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Southern","Dep0506","proportion","0.724","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Tairāwhiti","Dep0506","proportion","0.5","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0506","proportion","0.742","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0506","proportion","0.577","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0506","proportion","0.75","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waitematā","Dep0506","proportion","0.679","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0506","proportion","0.5","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0506","proportion","0.514","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","National Total","Dep0506","proportion","0.86","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0506","proportion","0.881","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0506","proportion","0.816","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0506","proportion","0.943","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0506","proportion","0.913","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0506","proportion","0.86","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hawkes Bay","Dep0506","proportion","0.878","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0506","proportion","0.884","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0506","proportion","0.739","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0506","proportion","0.798","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0506","proportion","0.926","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Northland","Dep0506","proportion","0.795","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0506","proportion","0.784","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Southern","Dep0506","proportion","0.929","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Tairāwhiti","Dep0506","proportion","0.842","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0506","proportion","0.793","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0506","proportion","0.786","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0506","proportion","0.958","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waitematā","Dep0506","proportion","0.842","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0506","proportion","1","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0506","proportion","0.905","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","National Total","Dep0506","proportion","0.678","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0506","proportion","0.692","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0506","proportion","0.711","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0506","proportion","0.747","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0506","proportion","0.754","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0506","proportion","0.64","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hawkes Bay","Dep0506","proportion","0.615","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0506","proportion","0.695","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0506","proportion","0.611","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0506","proportion","0.685","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0506","proportion","0.717","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Northland","Dep0506","proportion","0.594","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0506","proportion","0.762","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Southern","Dep0506","proportion","0.794","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Tairāwhiti","Dep0506","proportion","0.583","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0506","proportion","0.628","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0506","proportion","0.518","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0506","proportion","0.8","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waitematā","Dep0506","proportion","0.69","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0506","proportion","0.722","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0506","proportion","0.649","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","National Total","Dep0506","proportion","0.833","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0506","proportion","0.772","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0506","proportion","0.834","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0506","proportion","0.929","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0506","proportion","0.857","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0506","proportion","0.858","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hawkes Bay","Dep0506","proportion","0.901","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0506","proportion","0.885","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0506","proportion","0.701","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0506","proportion","0.778","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0506","proportion","0.904","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Northland","Dep0506","proportion","0.701","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0506","proportion","0.875","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Southern","Dep0506","proportion","0.919","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Tairāwhiti","Dep0506","proportion","0.8","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0506","proportion","0.806","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0506","proportion","0.769","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0506","proportion","0.862","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waitematā","Dep0506","proportion","0.801","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0506","proportion","0.838","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0506","proportion","0.875","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","National Total","Dep0708","eligible","3327","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0708","eligible","280","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0708","eligible","221","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0708","eligible","299","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0708","eligible","113","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0708","eligible","451","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hawkes Bay","Dep0708","eligible","141","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0708","eligible","125","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0708","eligible","90","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0708","eligible","122","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0708","eligible","86","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Northland","Dep0708","eligible","136","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0708","eligible","33","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Southern","Dep0708","eligible","175","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Tairāwhiti","Dep0708","eligible","34","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0708","eligible","96","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0708","eligible","389","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0708","eligible","44","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waitematā","Dep0708","eligible","394","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0708","eligible","33","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0708","eligible","64","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","National Total","Dep0708","eligible","3300","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0708","eligible","277","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0708","eligible","217","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0708","eligible","311","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0708","eligible","106","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0708","eligible","421","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hawkes Bay","Dep0708","eligible","128","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0708","eligible","128","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0708","eligible","94","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0708","eligible","141","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0708","eligible","100","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Northland","Dep0708","eligible","157","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0708","eligible","30","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Southern","Dep0708","eligible","134","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Tairāwhiti","Dep0708","eligible","30","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0708","eligible","96","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0708","eligible","390","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0708","eligible","34","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waitematā","Dep0708","eligible","425","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0708","eligible","27","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0708","eligible","54","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","National Total","Dep0708","eligible","3263","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0708","eligible","269","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0708","eligible","207","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0708","eligible","301","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0708","eligible","101","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0708","eligible","441","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hawkes Bay","Dep0708","eligible","144","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0708","eligible","127","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0708","eligible","78","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
