"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"54 months","Nelson Marlborough","Dep0304","proportion","0.75555555555555554","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Northland","Dep0304","proportion","0.671875","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0304","proportion","0.8392857142857143","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Southern","Dep0304","proportion","0.8423645320197044","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0304","proportion","0.6428571428571429","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0304","proportion","0.82178217821782173","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0304","proportion","0.68464730290456433","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0304","proportion","0.84375","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0304","proportion","0.7197231833910035","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0304","proportion","0.82352941176470584","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0304","proportion","0.6875","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","National Total","Dep0304","proportion","0.88390410958904098","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0304","proportion","0.88","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0304","proportion","0.84246575342465757","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0304","proportion","0.92786069651741299","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0304","proportion","0.90721649484536082","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0304","proportion","0.91384615384615386","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0304","proportion","0.89189189189189189","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0304","proportion","0.85849056603773599","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0304","proportion","0.80701754385964908","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0304","proportion","0.89473684210526305","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0304","proportion","0.90099009900990101","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Northland","Dep0304","proportion","0.85964912280701755","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0304","proportion","0.97674418604651159","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Southern","Dep0304","proportion","0.93085106382978722","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0304","proportion","0.95","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0304","proportion","0.80769230769230771","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0304","proportion","0.81614349775784756","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0304","proportion","0.81578947368421051","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0304","proportion","0.86885245901639352","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0304","proportion","0.82352941176470584","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0304","proportion","0.77777777777777779","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"Milestone age","DHB of residence","Dep0506","eligible","# Eligible","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","National Total","Dep0506","eligible","2754","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0506","eligible","242","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0506","eligible","173","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0506","eligible","293","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0506","eligible","112","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0506","eligible","249","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","Dep0506","eligible","77","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0506","eligible","109","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0506","eligible","45","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0506","eligible","117","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0506","eligible","120","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Northland","Dep0506","eligible","92","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0506","eligible","47","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Southern","Dep0506","eligible","140","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Tairawhiti","Dep0506","eligible",NA,"1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0506","eligible","87","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0506","eligible","270","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0506","eligible","26","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Waitemata","Dep0506","eligible","491","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0506","eligible","21","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0506","eligible","34","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","National Total","Dep0506","eligible","2769","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0506","eligible","221","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0506","eligible","174","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0506","eligible","288","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0506","eligible","113","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0506","eligible","270","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0506","eligible","90","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0506","eligible","98","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0506","eligible","44","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0506","eligible","106","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0506","eligible","110","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Northland","Dep0506","eligible","94","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0506","eligible","36","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Southern","Dep0506","eligible","155","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0506","eligible","24","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0506","eligible","92","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0506","eligible","265","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0506","eligible","18","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0506","eligible","503","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0506","eligible","30","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0506","eligible","38","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","National Total","Dep0506","eligible","2710","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0506","eligible","257","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0506","eligible","162","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0506","eligible","291","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0506","eligible","124","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0506","eligible","260","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0506","eligible","73","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0506","eligible","88","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0506","eligible","50","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0506","eligible","111","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0506","eligible","86","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Northland","Dep0506","eligible","90","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0506","eligible","40","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Southern","Dep0506","eligible","161","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0506","eligible","20","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0506","eligible","80","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0506","eligible","290","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0506","eligible","25","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0506","eligible","439","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0506","eligible","24","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0506","eligible","39","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","National Total","Dep0506","eligible","2924","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0506","eligible","243","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0506","eligible","188","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0506","eligible","312","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0506","eligible","126","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0506","eligible","286","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0506","eligible","96","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0506","eligible","81","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0506","eligible","55","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0506","eligible","143","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0506","eligible","105","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Northland","Dep0506","eligible","87","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0506","eligible","47","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Southern","Dep0506","eligible","173","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0506","eligible","22","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0506","eligible","97","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0506","eligible","287","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0506","eligible","22","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0506","eligible","485","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0506","eligible","30","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0506","eligible","39","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","National Total","Dep0506","eligible","2750","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0506","eligible","247","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0506","eligible","177","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0506","eligible","316","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0506","eligible","114","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0506","eligible","270","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0506","eligible","86","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0506","eligible","81","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0506","eligible","40","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0506","eligible","114","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0506","eligible","111","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Northland","Dep0506","eligible","96","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0506","eligible","40","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Southern","Dep0506","eligible","143","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0506","eligible","25","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0506","eligible","93","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0506","eligible","254","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0506","eligible","28","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0506","eligible","447","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0506","eligible","28","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0506","eligible","40","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","National Total","Dep0506","eligible","2993","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0506","eligible","257","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0506","eligible","170","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0506","eligible","298","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0506","eligible","119","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0506","eligible","289","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0506","eligible","77","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0506","eligible","93","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0506","eligible","57","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0506","eligible","152","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0506","eligible","113","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Northland","Dep0506","eligible","125","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0506","eligible","42","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Southern","Dep0506","eligible","158","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0506","eligible","30","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0506","eligible","87","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0506","eligible","299","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0506","eligible","30","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0506","eligible","521","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0506","eligible","30","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0506","eligible","46","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","National Total","Dep0506","eligible","2783","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0506","eligible","201","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0506","eligible","182","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0506","eligible","250","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0506","eligible","108","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0506","eligible","284","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0506","eligible","104","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0506","eligible","102","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0506","eligible","51","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0506","eligible","124","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0506","eligible","111","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Northland","Dep0506","eligible","122","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0506","eligible","43","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Southern","Dep0506","eligible","162","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0506","eligible","19","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0506","eligible","94","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0506","eligible","263","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0506","eligible","17","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0506","eligible","484","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0506","eligible","25","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0506","eligible","37","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"Milestone age","DHB of residence","Dep0506","full","# Fully immunised","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","National Total","Dep0506","full","2162","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0506","full","211","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0506","full","115","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0506","full","262","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0506","full","98","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0506","full","207","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","Dep0506","full","54","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0506","full","92","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0506","full","36","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0506","full","95","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0506","full","93","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Northland","Dep0506","full","51","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0506","full","40","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Southern","Dep0506","full","111","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Tairawhiti","Dep0506","full",NA,"1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0506","full","67","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0506","full","180","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0506","full","22","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Waitemata","Dep0506","full","386","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0506","full","14","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0506","full","22","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","National Total","Dep0506","full","2472","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0506","full","201","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0506","full","141","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0506","full","274","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0506","full","106","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0506","full","245","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0506","full","83","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0506","full","88","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0506","full","36","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0506","full","94","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0506","full","93","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Northland","Dep0506","full","81","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0506","full","35","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Southern","Dep0506","full","145","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0506","full","24","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0506","full","72","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0506","full","229","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0506","full","17","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0506","full","447","1 April 2021 to 30 June 2021 (Excel, 65 KB).xlsx","Deprivation"
