"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"54 months","Capital and Coast","Dep0506","proportion","0.802","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0506","proportion","0.651","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0506","proportion","0.609","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0506","proportion","0.837","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0506","proportion","0.706","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0506","proportion","0.711","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0506","proportion","0.686","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Northland","Dep0506","proportion","0.547","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0506","proportion","0.679","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Southern","Dep0506","proportion","0.786","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0506","proportion","0.882","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0506","proportion","0.644","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0506","proportion","0.525","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0506","proportion","0.8","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0506","proportion","0.63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0506","proportion","0.821","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0506","proportion","0.8","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","National Total","Dep0506","proportion","0.844","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0506","proportion","0.79","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0506","proportion","0.815","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0506","proportion","0.907","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0506","proportion","0.921","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0506","proportion","0.884","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0506","proportion","0.817","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0506","proportion","0.879","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0506","proportion","0.844","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0506","proportion","0.888","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0506","proportion","0.817","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Northland","Dep0506","proportion","0.733","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0506","proportion","0.881","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Southern","Dep0506","proportion","0.907","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0506","proportion","0.87","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0506","proportion","0.857","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0506","proportion","0.75","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0506","proportion","1","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0506","proportion","0.816","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0506","proportion","0.906","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0506","proportion","0.914","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","National Total","Dep0708","eligible","3218","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0708","eligible","250","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0708","eligible","217","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0708","eligible","278","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0708","eligible","120","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0708","eligible","425","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","Dep0708","eligible","127","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0708","eligible","122","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0708","eligible","80","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0708","eligible","159","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0708","eligible","99","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Northland","Dep0708","eligible","171","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0708","eligible","30","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Southern","Dep0708","eligible","131","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Tairawhiti","Dep0708","eligible","42","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0708","eligible","91","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0708","eligible","370","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0708","eligible","36","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waitemata","Dep0708","eligible","396","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0708","eligible","29","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0708","eligible","45","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","National Total","Dep0708","eligible","3225","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0708","eligible","245","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0708","eligible","208","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0708","eligible","286","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0708","eligible","118","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0708","eligible","439","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0708","eligible","142","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0708","eligible","126","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0708","eligible","72","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0708","eligible","161","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0708","eligible","98","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Northland","Dep0708","eligible","153","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0708","eligible","42","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Southern","Dep0708","eligible","134","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0708","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0708","eligible","112","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0708","eligible","367","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0708","eligible","44","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0708","eligible","368","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0708","eligible","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0708","eligible","51","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","National Total","Dep0708","eligible","3157","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0708","eligible","245","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0708","eligible","208","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0708","eligible","264","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0708","eligible","105","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0708","eligible","403","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0708","eligible","136","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0708","eligible","114","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0708","eligible","90","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0708","eligible","149","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0708","eligible","92","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Northland","Dep0708","eligible","150","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0708","eligible","35","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Southern","Dep0708","eligible","153","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0708","eligible","47","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0708","eligible","93","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0708","eligible","349","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0708","eligible","43","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0708","eligible","396","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0708","eligible","28","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0708","eligible","57","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","National Total","Dep0708","eligible","3057","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0708","eligible","285","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0708","eligible","183","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0708","eligible","242","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0708","eligible","88","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0708","eligible","398","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0708","eligible","140","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0708","eligible","120","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0708","eligible","81","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0708","eligible","141","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0708","eligible","84","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Northland","Dep0708","eligible","144","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0708","eligible","28","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Southern","Dep0708","eligible","153","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0708","eligible","39","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0708","eligible","103","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0708","eligible","335","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0708","eligible","31","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0708","eligible","378","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0708","eligible","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0708","eligible","60","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","National Total","Dep0708","eligible","2949","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0708","eligible","243","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0708","eligible","192","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0708","eligible","237","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0708","eligible","98","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0708","eligible","387","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0708","eligible","132","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0708","eligible","102","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0708","eligible","69","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0708","eligible","126","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0708","eligible","76","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Northland","Dep0708","eligible","155","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0708","eligible","45","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Southern","Dep0708","eligible","143","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0708","eligible","41","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0708","eligible","80","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0708","eligible","342","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0708","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0708","eligible","371","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0708","eligible","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0708","eligible","54","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","National Total","Dep0708","eligible","2930","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0708","eligible","233","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0708","eligible","186","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0708","eligible","254","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0708","eligible","84","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0708","eligible","358","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0708","eligible","113","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0708","eligible","124","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0708","eligible","72","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0708","eligible","134","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0708","eligible","102","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Northland","Dep0708","eligible","149","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0708","eligible","46","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Southern","Dep0708","eligible","163","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0708","eligible","37","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0708","eligible","80","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0708","eligible","301","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0708","eligible","43","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0708","eligible","368","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0708","eligible","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0708","eligible","62","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","National Total","Dep0708","eligible","2905","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0708","eligible","228","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0708","eligible","161","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0708","eligible","252","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0708","eligible","102","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0708","eligible","358","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0708","eligible","140","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0708","eligible","106","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0708","eligible","89","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0708","eligible","123","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0708","eligible","92","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Northland","Dep0708","eligible","150","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0708","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Southern","Dep0708","eligible","159","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0708","eligible","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0708","eligible","93","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0708","eligible","349","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0708","eligible","28","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0708","eligible","335","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0708","eligible","26","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0708","eligible","56","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","National Total","Dep0708","full","2233","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0708","full","188","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0708","full","118","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0708","full","228","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0708","full","95","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0708","full","301","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","Dep0708","full","92","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0708","full","99","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0708","full","44","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0708","full","108","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0708","full","75","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Northland","Dep0708","full","103","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0708","full","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Southern","Dep0708","full","105","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Tairawhiti","Dep0708","full","29","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0708","full","65","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0708","full","219","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0708","full","23","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waitemata","Dep0708","full","270","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0708","full","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0708","full","30","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","National Total","Dep0708","full","2753","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0708","full","213","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0708","full","169","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0708","full","263","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0708","full","105","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0708","full","386","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0708","full","124","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0708","full","112","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0708","full","59","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0708","full","132","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0708","full","80","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Northland","Dep0708","full","131","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0708","full","39","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Southern","Dep0708","full","124","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0708","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0708","full","85","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0708","full","297","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
